meet,event,bracket,gender,dref,diver,club,round,dive_code,position,M,DD,j1,j2,j3,total
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",2,200,C,0,1.0,6.5,6.5,7.0,20.0
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",3,101,C,0,1.0,6.0,6.5,6.0,18.5
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",4,100,B,0,1.0,5.5,7.0,6.5,19.0
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",5,100,A,1,1.0,8.0,6.5,7.0,21.5
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",6,200,A,1,1.0,7.0,6.5,6.5,20.0
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",7,103,C,1,1.6,7.0,6.0,8.0,21.0
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",8,201,C,1,1.5,6.5,7.0,6.0,19.5
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",9,10,A,3,1.2,6.5,7.0,6.5,20.0
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",10,11,C,3,1.2,6.0,7.0,5.0,18.0
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",11,20,A,3,1.4,5.5,6.0,6.0,17.5
meet6,3,D2,F,15297,Clementine Webster,"Amersham Swimming Club, 2014",12,21,C,3,1.3,5.5,6.0,5.0,16.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",1,101,A,0,1.0,7.0,7.0,6.5,20.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",2,200,C,0,1.0,7.5,7.0,7.0,21.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",3,101,C,0,1.0,7.0,6.5,6.0,19.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",4,100,B,0,1.0,6.0,5.0,5.5,16.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",5,100,A,1,1.0,7.5,7.0,7.0,21.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",6,200,A,1,1.0,7.0,7.0,7.0,21.0
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",7,103,C,1,1.6,6.0,5.5,6.0,17.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",8,201,C,1,1.5,6.0,6.0,6.5,18.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",9,10,A,3,1.2,6.5,5.5,5.5,17.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",10,11,C,3,1.2,7.0,7.0,6.5,20.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",11,20,A,3,1.4,6.0,6.5,6.0,18.5
meet6,3,D2,F,14825,Prudence Halfacre,"Southend Diving, 2014",12,21,C,3,1.3,5.5,6.5,5.0,17.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",1,100,A,1,1.0,5.5,6.0,6.5,18.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",2,200,A,1,1.0,8.0,7.5,7.5,23.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",3,103,C,1,1.6,8.0,7.0,7.0,22.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",4,201,B,1,1.6,6.5,6.5,6.5,19.5
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",5,10,A,3,1.2,4.5,5.5,5.5,15.5
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",6,11,C,3,1.2,4.0,5.5,5.5,15.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",7,20,A,3,1.4,6.0,6.0,5.5,17.5
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",8,21,C,3,1.3,6.5,6.5,6.0,19.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",9,101,A,0,1.0,4.5,5.0,5.5,15.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",10,200,C,0,1.0,7.0,6.5,5.5,19.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",11,101,C,0,1.0,6.5,7.0,6.5,20.0
meet6,3,D2,F,15263,Charlotte Buthee,"Amersham Swimming Club, 2014",12,100,B,0,1.0,6.5,6.5,7.0,20.0
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",1,10,A,3,1.2,5.5,5.0,4.5,15.0
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",2,11,C,3,1.2,7.0,7.0,8.0,22.0
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",3,20,A,3,1.4,5.0,6.0,6.0,17.0
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",4,21,C,3,1.3,6.5,7.0,6.5,20.0
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",5,101,A,0,1.0,7.0,6.5,7.5,21.0
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",6,200,C,0,1.0,7.0,7.0,7.5,21.5
meet6,3,D2,F,14281,Alice Jones,"Albatross Diving Club Reading, 2014",7,101,C,0,1.0,7.0,7.0,7.5,21.5
